cg06037693,RUNX3,chr1:25164659,upstream
cg06038049,CPSF3L,chr1:1249772,intronic
cg06038133,CORO6,chr17:24968711,exonic
cg06039392,MTNR1A,chr4:187713947,upstream
cg06039624,LOC81691,chr16:20725569,UTR5
cg06041240,NXT2,chrX:108665449,upstream
cg06041363,TTC38,chr22:45042082,upstream
cg06042828,DUS2L,chr16:66615782,intronic
cg06043042,NEUROG3,chr10:71003208,UTR5
cg06043114,TSPAN2,chr1:115433978,upstream
cg06043190,EML4,chr2:42250386,intronic
cg06044117,CEP57-FAM76B,chr11:95163093,upstream
cg06044899,CCSER1,chr4:91979252,intronic
cg06044900,GNAS,chr20:56901206,intronic
cg06048156,ITGB3,chr17:42686530,intronic
cg06048973,ACTC1,chr15:32875399,upstream
cg06049972,UQCRC1,chr3:48621379,intronic
cg06051311,TRIM15,chr6:30238980,UTR5
cg06051662,PDZD4,chrX:152749980,upstream
cg06055013,ATRNL1,chr10:116843654,exonic
cg06057707,XAGE2,chrX:52403874,upstream
cg06058319,PPFIBP1,chr12:27568405,UTR5
cg06058597,NOL10,chr2:10747444,UTR5
cg06059810,RUFY3,chr4:71806586,UTR5
cg06060661,MAGEA11,chrX:148604761,upstream
cg06061892,SNX5,chr20:17896694,intronic
cg06062132,SENP6,chr6:76368051,upstream
cg06063714,GABRD,chr1:1941374,intronic
cg06063729,RASSF1,chr3:50349674,exonic
cg06066303,MS4A5,chr11:59953714,UTR5
cg06066711,KLHL21,chr1:6585232,exonic
cg06069187,SARM1-VTN,chr17:23722410,upstream
cg06069731,HIST1H2BB,chr6:26151770,exonic
cg06071083,SLC12A4,chr16:66559866,exonic
cg06073471,NXPE3,chr3:102980547,upstream
cg06074920,KRT34,chr17:36792601,upstream
cg06076054,C21orf91,chr21:18112916,intronic
cg06077733,UBE2D1,chr10:59764885,UTR5
cg06084117,FLJ40288,chr7:131985441,ncRNA_intronic
cg06084557,UNC79,chr14:92869622,UTR5
cg06084735,ENY2,chr8:110415840,UTR5
cg06087537,RNF38,chr9:36391074,intronic
cg06088032,ZMYND10,chr3:50358231,upstream
cg06088314,CLK1,chr2:201438521,upstream
cg06090351,ADSS,chr1:242682223,upstream
cg06090421,PPM1D,chr17:56031833,upstream
cg06090630,TCEB2,chr16:2767140,intronic
cg06090864,FFAR1,chr19:40534288,UTR5
cg06092815,SPHKAP,chr2:228754650,upstream
cg06093279,MTUS1,chr8:17702572,UTR5
cg06094150,MT1B,chr16:55243138,upstream
cg06094757,KLRC4-KLRC4-KLRK1,chr12:10454270,upstream
cg06095560,SAE1,chr19:52325752,upstream
cg06096336,HTR2B,chr2:231698044,UTR5
cg06100291,CLSPN,chr1:36008469,upstream
cg06100324,MSLN,chr16:751348,intronic
cg06100991,ELOVL6,chr4:111338886,exonic
cg06101212,CLDN3,chr7:72822156,exonic
cg06101225,STIL,chr1:47552604,upstream
cg06105085,ANAPC16,chr10:73646270,intronic
cg06106793,PRCC,chr1:155003395,upstream
cg06109724,NUDT5,chr10:12277559,intronic
cg06110365,TTLL12,chr22:41913741,upstream
cg06110728,NELL2,chr12:43557153,intronic
cg06111305,RAP2A,chr13:96884785,exonic
cg06111454,NFATC4,chr14:23907676,intronic
cg06112415,CGREF1,chr2:27195662,upstream
cg06114765,USP25,chr21:16024861,intronic
cg06117855,CLEC3B,chr3:45042792,UTR5
cg06118312,GZMA,chr5:54434312,exonic
cg06119575,TAL2,chr9:107464726,exonic
cg06121469,SPG11,chr15:42743390,upstream
cg06122080,OXSM,chr3:25806838,intronic
cg06123346,ATP4A(NM_000704:exon2:c.12+1G>G),chr19:40746359,splicing
cg06126510,PMCHL1,chr5:22178370,ncRNA_exonic
cg06130787,KLK10,chr19:56215362,upstream
cg06131859,KYNU,chr2:143351601,upstream
cg06131936,OSBPL5,chr11:3143847,upstream
cg06132324,POLH,chr6:43652024,UTR5
cg06132342,KRT85,chr12:51047420,exonic
cg06132694,NDST3,chr4:119174620,upstream
cg06134936,HERC4,chr10:69504497,intronic
cg06134964,ITIH1,chr3:52787073,exonic
cg06138027,RMI1,chr9:85786101,intronic
cg06139836,EBF3,chr10:131652951,upstream
cg06140118,DDX28,chr16:66614279,exonic
cg06141025,GYS2,chr12:21648733,exonic
cg06141123,NFE2L2,chr2:177838075,UTR5
cg06142324,HEPACAM,chr11:124310748,intronic
cg06143901,TCF15,chr20:539400,upstream
cg06144905,PIPOX,chr17:24393906,upstream
cg06145308,CNOT4,chr7:134845641,upstream
cg06145357,MAGEA8,chrX:148770807,intronic
cg06146910,KBTBD6,chr13:40604728,UTR5
cg06147863,SPI1,chr11:47356689,UTR5
cg06148175,ACY3,chr11:67174724,upstream
cg06148264,SERPINB1,chr6:2786467,intronic
cg06150468,BATF3,chr1:210940708,upstream
cg06150803,TNFRSF19,chr13:23042257,upstream
cg06151165,VSX1,chr20:25010254,intronic
cg06151964,HPN,chr19:40223257,UTR5
cg06154570,HEYL,chr1:39878351,upstream
cg06154597,GAK,chr4:914812,intronic
cg06156376,SHOX2,chr3:159306508,UTR5
cg06161738,GALNT11,chr7:151353919,intronic
cg06161930,ZNF787,chr19:61325003,upstream
cg06162003,CBX2,chr17:75366665,exonic
cg06162422,RPL36A-HNRNPH2,chrX:100549707,intronic
cg06165395,GRIK3,chr1:37273377,upstream
cg06166767,SFRP1,chr8:41287005,upstream
cg06166863,PNN,chr14:38713937,upstream
cg06168050,ZNF207,chr17:27701449,exonic
cg06168324,RBMS1,chr2:161057883,intronic
cg06168449,DPF1,chr19:43406389,intronic
cg06171242,ACOT13,chr6:24775469,UTR5
cg06171787,MRPL16,chr11:59335066,upstream
cg06172871,HP,chr16:70645745,upstream
cg06173079,DGCR6,chr22:17273414,upstream
cg06175025,SPTLC2,chr14:77152745,UTR5
cg06177698,GABRQ,chrX:151556555,upstream
cg06177968,WDR55,chr5:140024726,exonic
cg06178072,GALNS,chr16:87449753,intronic
cg06179485,TMEM54,chr1:33139988,upstream
cg06183267,AFF3,chr2:100125566,upstream
cg06185738,SLC17A6,chr11:22316444,UTR5
cg06186808,FITM1,chr14:23670741,exonic
cg06186861,ZNF501,chr3:44746178,UTR5
cg06186973,YWHAG,chr7:75826588,upstream
cg06187947,GULP1,chr2:188865287,intronic
cg06188683,ANP32A,chr15:66900505,upstream
cg06189133,INSL3,chr19:17792995,intronic
cg06189265,GAS5,chr1:172103625,ncRNA_intronic
cg06189653,PRR7-AS1,chr5:176805938,ncRNA_intronic
cg06190053,PGM5,chr9:70161945,exonic
cg06190732,SERPINA3,chr14:94148389,upstream
cg06191076,GNG12-AS1,chr1:68289051,ncRNA_intronic
cg06191203,RIF1,chr2:151975001,UTR5
cg06191990,TSFM,chr12:56462907,exonic
cg06192619,SLC1A6,chr19:14944616,exonic
cg06192753,GADD45GIP1,chr19:12929297,upstream
cg06193382,MTFR2,chr6:136612888,UTR5
cg06193397,ENPP2,chr8:120720250,UTR5
cg06194186,CPO,chr2:207511938,upstream
cg06194808,TMEM184A,chr7:1562743,upstream
cg06196379,TREM1,chr6:41362863,upstream
cg06197006,CRK,chr17:1306563,upstream
cg06197492,H19,chr11:1973181,ncRNA_exonic
cg06200013,ATP1B2,chr17:7495238,UTR5
cg06200339,SOX30,chr5:157011982,UTR5
cg06200697,TMX2-CTNND1,chr11:57285414,ncRNA_intronic
cg06201642,ST6GALNAC5,chr1:77105786,UTR5
cg06202984,FANCC,chr9:97119724,UTR5
cg06204948,MARK2,chr11:63412666,UTR5
cg06206626,ASPHD2,chr22:25155900,intronic
cg06206628,FRMPD2,chr10:49152832,UTR5
cg06207460,AK3,chr9:4731011,exonic
cg06207804,ARTN,chr1:44171585,UTR5
cg06210526,CYP2F1,chr19:46311690,upstream
cg06211616,SLC22A18-SLC22A18AS,chr11:2880235,intronic
cg06211871,ZNF684,chr1:40770138,intronic
cg06212607,ARID4B-GGPS1,chr1:233558331,upstream
cg06213287,LIX1,chr5:96504251,UTR5
cg06214007,GBP6,chr1:89601896,upstream
cg06214729,UPF1,chr19:18804372,intronic
cg06215939,MAPK8IP3,chr16:1695403,upstream
cg06218044,PREP,chr6:105957949,upstream
cg06220208,MGC21881,chr9:66294852,ncRNA_exonic
cg06220235,SOCS1,chr16:11256524,exonic
cg06220521,GPR180,chr13:94052217,exonic
cg06220755,RAI2,chrX:17730979,intronic
cg06220958,MYH2,chr17:10393576,intronic
cg06221259,REEP2,chr5:137802370,upstream
cg06222120,TRNT1,chr3:3143755,intronic
cg06222800,KRTAP21-1,chr21:31049287,downstream
cg06222851,OGDHL,chr10:50640364,UTR5
cg06224510,ITIH2,chr10:7785460,exonic
cg06225581,ZMAT2,chr5:140060278,intronic
cg06226384,CACNG5,chr17:62303813,upstream
cg06230736,GATA3,chr10:8136656,upstream
cg06233473,KPNA5,chr6:117109466,intronic
cg06233503,KCNQ1,chr11:2769250,intronic
cg06235991,L3MBTL2,chr22:39931527,intronic
cg06236061,GLTP,chr12:108801701,intronic
cg06236276,SLC22A2,chr6:160600068,upstream
cg06236748,INPPL1,chr11:71613494,upstream
cg06237414,MTX1,chr1:153445294,exonic
cg06238491,LAIR1,chr19:59568258,UTR5
cg06240124,PLK1,chr16:23597580,upstream
cg06240542,CYBASC3,chr11:60885920,UTR5
cg06240849,EFCAB14,chr1:46957325,upstream
cg06241300,APOM,chr6:31731248,intronic
cg06242000,ALG3,chr3:185448849,intronic
cg06242827,WWP1,chr8:87424547,intronic
cg06243393,TXNDC2,chr18:9875015,upstream
cg06243556,ZSCAN18,chr19:63301285,UTR5
cg06244417,FCN1,chr9:136949449,exonic
cg06244634,TAS2R4,chr7:141124467,upstream
cg06244906,ZIM2,chr19:61998893,intronic
cg06245154,ERCC2,chr19:50565153,intronic
cg06247172,C6orf1,chr6:34324459,intronic
cg06248182,ERAL1,chr17:24205944,upstream
cg06250108,PECR,chr2:216654643,exonic
cg06251129,SSR2,chr1:154257281,intronic
cg06251489,STIM2,chr4:26471081,upstream
cg06252382,SLC31A2,chr9:114953604,intronic
cg06252849,AGGF1,chr5:76361796,upstream
cg06253072,MNF1,chr6:33787828,upstream
cg06253734,ADAM10,chr15:56829617,upstream
cg06254453,HIST1H3F,chr6:26358329,downstream
cg06255227,NPBWR2,chr20:62208569,exonic
cg06255524,DNAJC3,chr13:95126889,upstream
cg06256735,MFAP5,chr12:8707161,upstream
cg06258834,KLK7,chr19:56178948,exonic
cg06259570,MMP27,chr11:102081304,intronic
cg06263495,ASCL2,chr11:2248580,UTR5
cg06264060,MCHR1,chr22:39404953,upstream
cg06268694,CELSR1,chr22:45311306,exonic
cg06269001,ENTPD6,chr20:25124407,UTR5
cg06269753,LOC100132891,chr8:72918425,ncRNA_exonic
cg06270401,DYRK4,chr12:4569346,upstream
cg06273569,PMS2P3,chr7:74995523,upstream
cg06273903,UBE2A,chrX:118591941,upstream
cg06274159,ZFP42,chr4:189153861,upstream
cg06275635,PGLYRP3,chr1:151550618,upstream
cg06276114,BIRC2,chr11:101722801,upstream
cg06276653,FAM135B,chr8:139233817,exonic
cg06277277,NR1I3,chr1:159474931,upstream
cg06277481,KANK3,chr19:8314146,UTR5
cg06277657,DGKI,chr7:137182914,upstream
cg06277838,SLC16A2,chrX:73558095,UTR5
cg06279414,TRIP11,chr14:91575893,UTR5
cg06281719,GMNN,chr6:24882942,upstream
cg06281795,CALB1,chr8:91164290,upstream
cg06282059,UBE2E1,chr3:23821696,upstream
cg06282240,CENPJ,chr13:24395044,upstream
cg06284244,YES1,chr18:803059,upstream
cg06284322,TAF7,chr5:140680846,upstream
cg06285340,CYP11A1,chr15:72446954,exonic
cg06285486,SART1,chr11:65486211,intronic
cg06286028,HPS6,chr10:103814809,upstream
cg06288351,KCNS1,chr20:43163311,upstream
cg06288632,PREB,chr2:27211656,upstream
cg06289589,SNAP25-AS1,chr20:9963419,ncRNA_intronic
cg06290168,FAM216A,chr12:109391393,intronic
cg06291334,SPOP,chr17:45110770,upstream
cg06291595,ISCA2-NPC2,chr14:74030045,upstream
cg06291867,HTR7,chr10:92607142,exonic
cg06292277,CLCN3,chr4:170777738,upstream
cg06293195,TXN2,chr22:35208600,upstream
cg06295404,SOCS1,chr16:11257838,upstream
cg06295856,CALCA,chr11:14950218,intronic
cg06296021,CDKL3,chr5:133730487,intronic
cg06297145,NFXL1,chr4:47611799,upstream
cg06302803,SNHG4,chr5:138637852,ncRNA_intronic
cg06303238,SALL4,chr20:49852366,UTR5
cg06305312,AKR7A2,chr1:19510917,exonic
cg06305609,FAM129C,chr19:17495172,UTR5
cg06306751,F8,chrX:153904199,upstream
cg06307169,CASC3,chr17:35550224,UTR5
cg06307422,RNF111,chr15:57067286,UTR5
cg06307601,FAM49B,chr8:131021826,upstream
cg06308323,DNAI1,chr9:34449568,intronic
cg06310489,SSX2-SSX2B,chrX:52752974,UTR5
cg06310844,PDCD5,chr19:37764346,intronic
cg06311778,LOC283335,chr12:51727849,ncRNA_intronic
cg06312477,PRSS38,chr1:226070523,exonic
cg06313930,MAGEA10-MAGEA5,chrX:151037354,intronic
cg06318164,NUP188,chr9:130750540,intronic
cg06318853,INPP4B,chr4:143570997,intronic
cg06319579,LINC00324,chr17:8067921,ncRNA_exonic
cg06320982,SLC38A7,chr16:57276268,upstream
cg06321883,COL19A1,chr6:70633262,intronic
cg06323290,HK1,chr10:70699885,intronic
cg06323427,PDCD10,chr3:168935257,UTR5
cg06324048,GNAS,chr20:56860498,intronic
cg06324094,JTB,chr1:152217106,upstream
cg06324671,KRTAP19-7,chr21:30855382,exonic
cg06325346,VN1R2,chr19:58452992,upstream
cg06325687,OPN1MW-OPN1MW2,chrX:153102151,intronic
cg06327515,PCDHB14,chr5:140583445,exonic
cg06330324,SLC35E4,chr22:29361670,upstream
cg06330621,ZCCHC14,chr16:86082962,upstream
cg06331674,LSM5,chr7:32501379,UTR5
cg06333435,POLR3D,chr8:22158669,intronic
cg06334093,LOC100507462,chr6:139136280,intronic
cg06334284,PPAP2B,chr1:56817579,UTR5
cg06334496,TMEM70,chr8:75051478,intronic
cg06335814,GAREM,chr18:28305249,upstream
cg06335889,CBFA2T2,chr20:31541180,upstream
cg06336792,CREM,chr10:35455605,upstream
cg06337239,DDX58,chr9:32516578,upstream
cg06338119,AMMECR1,chrX:109548518,intronic
cg06339657,PDE8B,chr5:76541688,upstream
cg06339706,PLEKHA4,chr19:54063097,intronic
cg06340713,CHM,chrX:85190083,upstream
cg06341721,DAZAP1,chr19:1357759,upstream
cg06344807,SLC9A3R1,chr17:70257171,intronic
cg06346081,ZMYND12,chr1:42694171,exonic
cg06347928,IFIH1,chr2:162883372,UTR5
cg06347996,DPYD,chr1:98159503,upstream
cg06349174,STIM1,chr11:3834052,UTR5
cg06350796,PIH1D3,chrX:106336523,UTR5
cg06351503,SKIV2L,chr6:32036039,exonic
cg06352750,SDPR,chr2:192420171,UTR5
cg06353318,OTOP2,chr17:70431973,UTR5
cg06353345,OR51B4,chr11:5279552,exonic
cg06353720,IFIT3,chr10:91077538,upstream
cg06353948,SETX,chr9:134220837,upstream
cg06356454,AQP12A,chr2:241280171,exonic
cg06357925,PTPRO,chr12:15366598,UTR5
cg06358566,RPIA,chr2:88772490,exonic
cg06361108,CCNF,chr16:2418782,upstream
cg06362985,RAB3IP,chr12:68418475,upstream
cg06363129,SOSTDC1,chr7:16472127,upstream
cg06363801,MOSPD1,chrX:133876937,UTR5
cg06366981,HPGD,chr4:175679818,intronic
cg06367117,ALDOC,chr17:23928055,UTR5
cg06369854,VDR,chr12:46585580,upstream
cg06374075,ADAM11,chr17:40192457,intronic
cg06376129,DSTYK,chr1:203447162,exonic
cg06377278,RUNX3,chr1:25128956,UTR5
cg06378107,TMEM133,chr11:100368267,exonic
cg06378357,SNRNP35,chr12:122508532,upstream
cg06378976,TFEB,chr6:41811591,intronic
cg06379754,CACNA2D1,chr7:81911509,upstream
cg06380007,INO80,chr15:39195377,intronic
cg06381133,FRS3,chr6:41855345,intronic
cg06382459,SKI,chr1:2149233,upstream
cg06382698,ERLEC1-GPR75-ASB3,chr2:53868736,intronic
cg06383088,XPA,chr9:99499455,UTR5
cg06384026,PPFIA1,chr11:69795077,intronic
cg06384053,RBM7,chr11:113777691,exonic
cg06384463,BARHL2,chr1:90955296,exonic
cg06384491,SPIN2A,chrX:57180613,UTR5
cg06385087,CTSZ,chr20:57015298,intronic
cg06386517,GRB10,chr7:50828360,intronic
cg06386533,SOCS5,chr2:46779257,upstream
cg06388544,RHD,chr1:25471465,upstream
cg06391468,SOX9,chr17:67629125,UTR5
cg06391660,DCTN1,chr2:74461691,intronic
cg06392096,LILRA5,chr19:59516087,intronic
cg06392241,LOC643339,chr12:92295477,ncRNA_exonic
cg06392426,KRI1,chr19:10537186,intronic
cg06392589,IL20RB,chr3:138159536,UTR5
cg06393290,FGFRL1,chr4:994778,upstream
cg06394229,LGALS4,chr19:43995615,upstream
cg06394897,AK2,chr1:33275051,UTR5
cg06397510,PTP4A2,chr1:32176221,UTR5
cg06397837,HOTTIP,chr7:27206776,ncRNA_exonic
cg06398181,ZNF236,chr18:72665214,UTR5
cg06399881,TMPRSS11B,chr4:68793986,UTR5
cg06403126,PPP2R2A,chr8:26204972,UTR5
cg06403553,PGK2,chr6:49862807,exonic
cg06405090,TTLL12,chr22:41912611,intronic
cg06405206,NXPH3,chr17:45007803,upstream
cg06407137,CD300LB,chr17:70039110,exonic
cg06409153,ABCA5,chr17:64835548,upstream
cg06414605,HES1,chr3:195336586,upstream
cg06415153,PITPNM2,chr12:122085429,intronic
cg06416685,TSPAN6,chrX:99778449,UTR5
cg06417225,PEBP1,chr12:117057916,upstream
cg06417705,ETAA1,chr2:67478094,exonic
cg06417962,RNH1,chr11:497970,upstream
cg06418184,DCTN3;ARID3C,chr9:34610572,upstream;downstream
cg06418219,CKS1B,chr1:153214929,intronic
cg06418878,BUD13,chr11:116148476,intronic
cg06419771,EHD4,chr15:40052204,upstream
cg06420088,MUC1,chr1:153430214,upstream
cg06421707,PYGB,chr20:25176305,upstream
cg06421800,CDKN2B,chr9:21996228,exonic
cg06422693,OCIAD1,chr4:48528344,intronic
cg06422910,COPG2,chr7:130003466,intronic
cg06423920,FEZF2,chr3:62334460,upstream
cg06424894,SORD,chr15:43102081,upstream
cg06425515,ADH7,chr4:100575058,intronic
cg06425556,NCOA6,chr20:32877325,upstream
cg06425868,SNX21,chr20:43896635,intronic
cg06426831,SLC35A3,chr1:100207846,upstream
cg06428055,ELF4,chrX:129071553,intronic
cg06428195,GOT1,chr10:101181147,upstream
cg06429195,DAZL,chr3:16621586,intronic
cg06432655,CLIP3,chr19:41215245,UTR5
cg06433658,FAM63A,chr1:149245716,UTR5
cg06433995,NOL7,chr6:13723549,UTR5
cg06434428,HAPLN1,chr5:83052386,UTR5
cg06434451,MARCKSL1,chr1:32574878,upstream
cg06434470,DPP6,chr7:154060477,exonic
cg06435786,INPP4A,chr2:98501446,intronic
cg06436504,CMSS1,chr3:101316425,intronic
cg06437004,LDHB,chr12:21701725,UTR5
cg06437862,TUBA3C,chr13:18654096,upstream
cg06438300,FAM19A2,chr12:60872854,UTR5
cg06438404,EMC8,chr16:84390348,exonic
cg06440646,SMAD1,chr4:146622868,intronic
cg06444558,PBK,chr8:27750779,intronic
cg06444781,HNF1A,chr12:119900893,upstream
cg06445611,GABRR2,chr6:90081772,upstream
cg06449653,HNRNPR,chr1:23543364,UTR5
cg06452064,TRA2A,chr7:23537918,intronic
cg06452647,MCRS1,chr12:48248017,intronic
cg06453691,STMN1,chr1:26091090,intronic
cg06454084,DACT3,chr19:51850082,intronic
cg06454226,NDC80,chr18:2562965,intronic
cg06456031,TMEM140,chr7:134483390,UTR5
cg06456512,ANP32A,chr15:66900110,exonic
cg06457357,KLF8,chrX:56275968,UTR5
cg06458239,ZNF549,chr19:62730385,upstream
cg06459066,MTHFD1,chr14:63925040,intronic
cg06459327,NOP10,chr15:32422830,upstream
cg06459378,CYP3A7-CYP3A7-CYP3AP1,chr7:99171693,upstream
cg06461769,TWSG1,chr18:9325102,intronic
cg06461848,WDR64,chr1:239912813,intronic
cg06462291,NT5DC3,chr12:102759609,upstream
cg06462703,CHFR,chr12:131940637,intronic
cg06463913,BET1L,chr11:197296,intronic
cg06465021,FLJ33630,chr5:127446446,ncRNA_intronic
cg06465194,GRIK4,chr11:120036244,exonic
cg06465926,PPP2R3A,chr3:137167732,intronic
cg06466479,BRIX1,chr5:34955185,intronic
cg06466797,HERPUD2,chr7:35701544,upstream
cg06468695,CCDC42,chr17:8588669,UTR5
cg06469542,ISM2,chr14:77035622,upstream
cg06470471,CACNA2D3-LRTM1,chr3:54936951,intronic
cg06470552,SMC3,chr10:112317224,upstream
cg06470943,SMAP2,chr1:40611680,upstream
cg06471905,ADAM11,chr17:40191214,upstream
cg06473539,NOS1AP,chr1:160306583,UTR5
cg06475327,LOC100996307,chr19:47791322,ncRNA_intronic
cg06476337,NDUFS4,chr5:52892287,exonic
cg06476606,IFIT2,chr10:91051708,UTR5
cg06479426,SLCO4A1,chr20:60744731,intronic
cg06479512,PNLDC1,chr6:160141154,upstream
cg06481786,RDM1,chr17:31282049,upstream
cg06484397,GLIPR2,chr9:36127132,intronic
cg06488505,LRRC37BP1,chr17:25958201,ncRNA_intronic
cg06488678,TMPRSS9,chr19:2341040,intronic
cg06489008,CST11,chr20:23381349,exonic
cg06489418,FTSJ1,chrX:48219666,UTR5
cg06489804,FBXW9,chr19:12668371,exonic
cg06490162,FOPNL,chr16:15889675,intronic
cg06490951,CETN1,chr18:570435,exonic
cg06490988,GATA2,chr3:129694691,UTR5
cg06491116,MPZL3,chr11:117627925,intronic
cg06491924,ZNF613,chr19:57122146,upstream
cg06492206,SLC19A2,chr1:167721800,UTR5
cg06493080,HOXB7,chr17:44043309,UTR5
cg06493386,TRPA1,chr8:73150351,UTR5
cg06493930,GAS2,chr11:22646390,UTR5
cg06493994,SCGN,chr6:25760581,UTR5
cg06494770,KLHL13,chrX:116991703,UTR5
cg06494782,KRT72,chr12:51281713,upstream
cg06495347,SUOX,chr12:54677718,UTR5
cg06495803,CD27-AS1,chr12:6423750,ncRNA_intronic
cg06495924,CYC1,chr8:145221562,upstream
cg06496078,C12orf23,chr12:105874205,intronic
cg06496654,TAS2R7,chr12:10846781,upstream
cg06497752,COL9A3,chr20:60918979,intronic
cg06497795,ZC3H10;RPL41,chr12:54798181,upstream;downstream
cg06498267,HCN1,chr5:45731679,exonic
cg06499565,NDRG3,chr20:34808161,upstream
cg06499652,ARNTL,chr11:13255986,UTR5
cg06500079,VPS53,chr17:565783,upstream
cg06500476,C4orf19,chr4:37261349,intronic
cg06501070,LPAR3,chr1:85104487,intronic
cg06501084,KCNH5,chr14:62637948,intronic
cg06501790,SLC34A1,chr5:176743863,upstream
cg06502510,CRYZL1,chr21:33935840,intronic
cg06502868,H3F3B,chr17:71287559,upstream
cg06504820,DLK1,chr14:100262026,upstream
cg06505666,CKAP2L,chr2:113238848,upstream
cg06506156,TSSC1,chr2:3360585,UTR5
cg06506864,NPSR1-AS1,chr7:34664713,ncRNA_intronic
cg06507244,DHX32,chr10:127559484,UTR5
cg06507645,SUGT1,chr13:52125165,intronic
cg06508445,LOX,chr5:121441987,upstream
cg06508934,TIMP2,chr17:74432690,exonic
cg06509239,OSR1,chr2:19422050,upstream
cg06509940,CD80,chr3:120761604,upstream
cg06510830,MIS18A,chr21:32573187,exonic
cg06513075,NAT10,chr11:34083290,upstream
cg06516124,WT1,chr11:32407167,intronic
cg06516650,LOC100506233-RAB30,chr11:82460687,upstream
cg06517798,ATP1A4,chr1:158387907,upstream
cg06518271,ADH6,chr4:100359348,ncRNA_UTR5
cg06518779,BIVM,chr13:102250557,intronic
cg06521280,PLAU;C10orf55,chr10:75341384,UTR5;UTR3
cg06521761,LRP2BP,chr4:186536606,UTR5
cg06521852,TRIOBP,chr22:36471365,intronic
cg06522719,VSIG1,chrX:107174520,upstream
cg06526829,KCND1,chrX:48713014,UTR5
cg06528936,GNL2,chr1:37833985,exonic
cg06529761,DNASE1,chr16:3642487,upstream
cg06530118,CLN3,chr16:28410880,UTR5
cg06531741,HTR3B,chr11:113280660,upstream
cg06532147,H2AFB1-H2AFB2-H2AFB3,chrX:154342853,upstream
cg06532176,WWOX,chr16:76691305,UTR3
cg06532493,CISD1,chr10:59699464,intronic
cg06533629,KLF14,chr7:130069910,upstream
cg06534172,DDX39A,chr19:14391497,upstream
cg06534422,LOC284889,chr22:22566603,ncRNA_exonic
cg06536578,JPH4,chr14:23118395,upstream
cg06537230,DLX5,chr7:96491119,intronic
cg06537829,UBB,chr17:16224701,upstream
cg06538003,FBXO48,chr2:68547672,intronic
cg06539449,CCND1,chr11:69170189,intronic
cg06539804,CPXM1,chr20:2729489,upstream
cg06540105,CCDC74A,chr2:132002158,exonic
cg06540636,PLAUR,chr19:48865911,intronic
cg06540715,ANKRD10,chr13:110366384,upstream
cg06540941,VAMP4,chr1:169977189,intronic
cg06541857,ANAPC13,chr3:135686479,intronic
cg06542614,PDLIM1,chr10:97041245,upstream
cg06543018,RBP1,chr3:140741512,upstream
cg06543761,PDP1,chr8:94998415,UTR5
cg06544198,TMEM14C,chr6:10831688,intronic
cg06545504,HTN1,chr4:70950381,upstream
cg06545845,ARL8A,chr1:200380715,upstream
cg06546607,PEPD,chr19:38704859,upstream
cg06547766,LPP,chr3:189413398,intronic
cg06548519,LYZL6,chr17:31291224,intronic
cg06550629,GPR133,chr12:130005125,exonic
cg06552037,OBSL1,chr2:220144082,exonic
cg06552050,CSDA,chr12:10766636,intronic
cg06554069,SAFB,chr19:5575175,intronic
cg06554542,GNPTAB,chr12:100748506,exonic
cg06554928,PFN1,chr17:4793540,upstream
cg06557358,C17orf102-TMEM132E,chr17:29931115,upstream
cg06557606,ATP6V1H,chr8:54918777,upstream
cg06563300,SLC17A8,chr12:99274942,upstream
cg06564900,FIGN,chr2:164300814,upstream
cg06565684,EXTL2,chr1:101132700,intronic
cg06566994,ZKSCAN7,chr3:44571388,upstream
cg06567342,ZRANB2,chr1:71319273,UTR5
cg06567423,STT3A,chr11:124968077,intronic
cg06570843,FABP2,chr4:120462700,exonic
cg06572160,KCNC3,chr19:55523713,exonic
cg06572974,LOC100507217,chr15:91243223,downstream
cg06575572,FAM118A,chr22:44083929,UTR5
cg06577005,DHDDS,chr1:26630815,upstream
cg06577463,EIF4A3,chr17:75735309,exonic
cg06577658,DMWD,chr19:50988110,upstream
cg06577725,SPATA16,chr3:174341611,UTR5
cg06580318,SPC25,chr2:169455365,upstream
cg06583518,ZNF540-ZNF571,chr19:42777296,intronic
cg06584407,NPPA,chr1:11829911,exonic
cg06585027,PI4KB,chr1:149566707,UTR5
cg06585108,TTC40,chr10:134521594,intronic
cg06585690,PROL1,chr4:71297546,upstream
cg06585893,CAPN9,chr1:228950175,intronic
cg06586599,MCOLN1,chr19:7493541,UTR5
cg06587969,WRAP53,chr17:7532624,UTR5
cg06588247,TRAF3,chr14:102313952,intronic
cg06589885,HFE2,chr1:144124550,UTR5
cg06590533,FAM210B,chr20:54367645,exonic
cg06590610,IKZF1,chr7:50411811,exonic
cg06590711,CPXCR1,chrX:87888967,UTR5
cg06593568,TATDN3,chr1:211032204,intronic
cg06594008,MKL1,chr22:39363583,upstream
cg06595693,DISP2,chr15:38437281,upstream
cg06597095,C5orf28,chr5:43516118,intronic
cg06597861,LY6E,chr8:144171947,intronic
cg06598256,FERMT3,chr11:63745130,exonic
cg06598631,ORC3,chr6:88356748,intronic
cg06600412,MLF1IP,chr4:185892233,UTR5
cg06600447,KXD1,chr19:18529837,intronic
cg06601473,KIAA1549L,chr11:33650727,UTR3
cg06602857,FOXF1-AS1,chr16:85100308,upstream
cg06605933,BOLA1,chr1:148137601,upstream
