cg03947362,chr2:200528399,TYW5,exonic
cg03950009,chr9:101708936,STX17,intronic
cg03950654,chr17:4560077,ARRB2,upstream
cg03950669,chr11:111462792,SDHD,UTR5
cg03952109,chr5:93435688,FAM172A,intronic
cg03954150,chr18:69966352,FBXO15-TIMM21,upstream
cg03954173,chr19:14353176,CD97,UTR5
cg03954587,chr17:16225233,UBB,intronic
cg03954858,chr22:38734903,FAM83F,intronic
cg03955296,chr1:155374541,ETV3,intronic
cg03956267,chr2:130655968,MZT2B-SMPD4,upstream
cg03956628,chr3:37008604,EPM2AIP1,exonic
cg03957435,chrX:47115222,ZNF157,intronic
cg03958344,chr17:37372164,CNP;TTC25,upstream;downstream
cg03958426,chr1:204924570,MAPKAPK2,upstream
cg03958979,chr6:108593080,NR2E1,upstream
cg03959219,chr6:116681828,TSPYL4,exonic
cg03960217,chr1:150914401,LCE2C,upstream
cg03961189,chr11:10729225,CTR9,upstream
cg03962522,chr22:30769254,SLC5A1,UTR5
cg03963198,chr5:1935871,IRX4,UTR5
cg03964111,chr7:150129426,TMEM176A,intronic
cg03966406,chr12:26876679,ITPR2,intronic
cg03966541,chr5:114626332,PGGT1B,exonic
cg03969797,chr15:21361757,MKRN3,UTR5
cg03969906,chr6:26129747,HIST1H4A;HIST1H3A,upstream;downstream
cg03969997,chr7:72894801,WBSCR27,upstream
cg03970351,chr16:67977584,TERF2,upstream
cg03970609,chr4:71372253,MUC7,intronic
cg03972838,chr22:38227526,SMCR7L,upstream
cg03973663,chr8:56954130,LYN,upstream
cg03975345,chr5:93980059,KIAA0825,UTR5
cg03975694,chr19:42734312,LOC100507433,ncRNA_exonic
cg03976567,chr6:110118788,AKD1,intronic
cg03977657,chr1:207892370,LAMB3,UTR5
cg03977782,chr3:114734370,SIDT1,UTR5
cg03979162,chr17:56109324,BCAS3,upstream
cg03980304,chr16:27232501,IL4R,upstream
cg03984733,chr9:115178906,HDHD3,upstream
cg03985136,chr6:150304427,ULBP2,upstream
cg03985657,chr1:153491752,FAM189B,UTR5
cg03986640,chr12:55134622,MIP,exonic
cg03986968,chr15:32118186,AVEN-CHRM5,intronic
cg03989322,chr5:68425293,SLC30A5,upstream
cg03989569,chr1:154737912,MEF2D,upstream
cg03990551,chr4:123010927,BBS7,UTR5
cg03991326,chr8:74368043,RPL7,intronic
cg03991512,chr16:73707957,LDHD,intronic
cg03992069,chrX:70391508,ZMYM3,UTR5
cg03992230,chr5:178983136,HNRNPH1,intronic
cg03994908,chr2:3583692,RNASEH1,exonic
cg03996465,chr13:52124744,SUGT1,upstream
cg03996793,chr19:4720537,MIR7-3HG,ncRNA_intronic
cg03996822,chr4:74705422,RASSF6,upstream
cg03998173,chr7:150848513,RHEB,upstream
cg03998348,chr15:36014577,TMCO5A,upstream
cg03999420,chr13:76799359,MYCBP2,upstream
cg04000821,chr19:59705878,LAIR2,UTR5
cg04001333,chr14:75115101,FLVCR2,exonic
cg04001668,chr16:56211848,GPR56,intronic
cg04001802,chr10:15125285,OLAH,upstream
cg04001842,chr15:43194231,DUOXA2,exonic
cg04004861,chr8:74821635,STAU2,UTR5
cg04005032,chr3:31997771,OSBPL10,UTR5
cg04005701,chr17:1680391,RPA1,intronic
cg04005707,chr4:48683078,CWH43,UTR5
cg04005725,chr3:49183688,KLHDC8B,upstream
cg04006554,chr6:46246489,ENPP5,intronic
cg04007936,chr16:8861518,CARHSP1,intronic
cg04008455,chr15:73448502,MAN2C1;SIN3A,upstream;downstream
cg04008843,chr18:27424926,TTR,upstream
cg04008901,chr7:81910715,CACNA2D1,UTR5
cg04008913,chr3:43302469,SNRK,upstream
cg04009666,chr17:59923589,POLG2,UTR5
cg04010530,chr2:156897179,NR4A2,intronic
cg04011402,chr5:95214046,C5orf27,ncRNA_exonic
cg04011872,chr11:1925556,MRPL23,intronic
cg04014889,chr15:21441686,MAGEL2,exonic
cg04016326,chr12:14024207,GRIN2B,UTR5
cg04017769,chr8:38764096,TACC1,UTR5
cg04019407,chr17:44401303,GIP,upstream
cg04020816,chr5:109053355,MAN2A1,ncRNA_UTR5
cg04021421,chr9:97120443,FANCC,upstream
cg04025590,chr1:26433037,CEP85,upstream
cg04025889,chr20:32354750,AHCY,UTR5
cg04026012,chr6:86410737,SYNCRIP,upstream
cg04028573,chr7:76094942,LOC100133091,ncRNA_exonic
cg04030848,chr22:29290881,GAL3ST1,upstream
cg04032226,chr17:39437918,NAGS,exonic
cg04032566,chr3:95263136,DHFRL1,UTR5
cg04032871,chr19:50887805,QPCTL,exonic
cg04033650,chr7:72360615,NSUN5,intronic
cg04034767,chr12:50687174,GRASP,exonic
cg04036714,chr7:102576745,NAPEPLD,UTR5
cg04036898,chr1:46437185,POMGNT1,intronic
cg04037228,chr3:45611390,LIMD1,exonic
cg04037732,chrX:70281500,NLGN3,UTR5
cg04037952,chr2:131203420,GPR148,exonic
cg04038932,chr9:134276035,C9orf171,intronic
cg04039225,chr3:171112210,SAMD7,UTR5
cg04039397,chr3:112743473,CD96,upstream
cg04041960,chr10:121291755,RGS10,intronic
cg04042106,chr11:65385312,MUS81,intronic
cg04044561,chr7:100141775,POP7,UTR5
cg04044684,chr12:131974930,CHFR,upstream
cg04047710,chr21:33065207,PAXBP1,intronic
cg04048218,chr1:42896709,PPIH,exonic
cg04048249,chr11:116205766,APOC3,upstream
cg04048259,chr20:57308741,EDN3,upstream
cg04049033,chr17:1500411,RILP;PRPF8,upstream;downstream
cg04049800,chr1:231152997,NTPCR,UTR5
cg04051458,chr15:37660352,THBS1,upstream
cg04052038,chr21:30509994,CLDN8,exonic
cg04053638,chr2:84539898,SUCLG1,exonic
cg04055049,chr1:6244140,GPR153,upstream
cg04056179,chr2:198088629,MOB4,UTR5
cg04057106,chr9:34253427,KIF24,intronic
cg04057485,chr19:51819205,PTGIR,exonic
cg04057858,chr8:10421173,PRSS55,intronic
cg04058169,chr10:124903428,BUB3,upstream
cg04058675,chrX:53697504,HUWE1,intronic
cg04059714,chr12:122721547,TCTN2,upstream
cg04059863,chr3:123224320,ILDR1,upstream
cg04060163,chr17:72647866,SEC14L1,intronic
cg04060275,chr5:172131397,DUSP1,upstream
cg04062391,chr19:9470204,ZNF560,intronic
cg04062907,chr12:109325928,ANAPC7,upstream
cg04063348,chr6:52217306,IL17F,upstream
cg04065065,chr9:35086250,PIGO,UTR5
cg04066242,chr16:14634740,BFAR,intronic
cg04070847,chr3:114176557,CD200R1,UTR5
cg04072323,chr2:228754569,SPHKAP,UTR5
cg04076481,chr19:10537881,KRI1;CDKN2D,upstream;downstream
cg04078896,chr20:61808717,ARFRP1,intronic
cg04080057,chr19:59186995,CACNG6,upstream
cg04081402,chr22:29333587,TCN2,intronic
cg04082985,chr1:149213020,CERS2,intronic
cg04084157,chr7:100595769,VGF,upstream
cg04084172,chr5:162797402,CCNG1,intronic
cg04086012,chr4:189297894,TRIML1,exonic
cg04086834,chr6:71433785,SMAP1,upstream
cg04087608,chr1:119759492,HSD3B2,UTR5
cg04088433,chr12:90100572,DCN,UTR5
cg04088650,chr13:75021535,UCHL3,upstream
cg04089739,chr19:6670980,C3,intronic
cg04091078,chr12:20739552,SLCO1C1,upstream
cg04094160,chr9:37455712,ZBTB5,upstream
cg04095468,chr9:91123726,SECISBP2,intronic
cg04096365,chr19:18145450,IFI30,upstream
cg04096767,chr11:32406026,WT1,intronic
cg04098585,chr2:204279460,CD28,UTR5
cg04099420,chr6:3021353,RIPK1,upstream
cg04099673,chr18:52469388,WDR7,upstream
cg04101379,chr13:95095198,DZIP1,upstream
cg04103317,chr9:33230960,SPINK4,intronic
cg04103514,chr19:14750425,EMR2,upstream
cg04106641,chr2:148496034,MBD5,intronic
cg04106785,chr17:27837258,CDK5R1,upstream
cg04107037,chr4:94969228,ATOH1,exonic
cg04108502,chr12:54647175,CDK2,exonic
cg04109220,chr9:35802293,SPAG8;HINT2,upstream;downstream
cg04109382,chr20:43440521,SYS1-DBNDD2,ncRNA_intronic
cg04112019,chr11:2121712,IGF2-AS,ncRNA_intronic
cg04112431,chr12:106603781,PWP1,UTR5
cg04113075,chr6:146907180,RAB32,intronic
cg04114315,chr11:46824800,LRP4-AS1,ncRNA_exonic
cg04115602,chr19:54244418,CGB8,upstream
cg04117029,chr10:127503243,BCCIP,intronic
cg04117338,chr12:92595281,CRADD,upstream
cg04118154,chr1:44912659,TMEM53,UTR5
cg04118884,chr2:220116243,CHPF,exonic
cg04119538,chr20:39090865,TOP1,upstream
cg04121771,chr3:150674314,TM4SF4,upstream
cg04121983,chr17:71022680,CASKIN2,intronic
cg04123409,chr12:112326000,SDS,UTR5
cg04123507,chr12:50981537,KRT86,upstream
cg04125208,chr11:35117805,CD44,intronic
cg04126335,chr1:144236580,ITGA10,intronic
cg04126427,chr10:120830666,EIF3A,upstream
cg04126816,chr19:60851522,CCDC106,intronic
cg04126866,chr10:85922743,C10orf99,upstream
cg04127303,chr1:77920850,ZZZ3,intronic
cg04128563,chr6:111302127,AMD1,upstream
cg04132607,chr20:60474851,GATA5,intronic
cg04133652,chr17:34114497,MLLT6,upstream
cg04134624,chr22:37598108,CBX6,exonic
cg04134859,chr7:72735628,DNAJC30,exonic
cg04135543,chr5:139535000,CYSTM1,UTR5
cg04136480,chr6:31618175,DDX39B,ncRNA_UTR5
cg04137037,chr22:40107842,TEF,intronic
cg04137116,chr19:44722567,EID2,UTR5
cg04137128,chr15:73531315,SIN3A,intronic
cg04138756,chr1:151240473,SPRR3,upstream
cg04140754,chr12:122762281,ATP6V0A2,upstream
cg04141379,chr1:48710633,SPATA6,upstream
cg04143809,chr2:165520568,SLC38A11,upstream
cg04144768,chr7:50595648,DDC,intronic
cg04144788,chr1:40009007,OXCT2,exonic
cg04145477,chr6:107184322,QRSL1,intronic
cg04148458,chr3:139810397,FAIM,UTR5
cg04149472,chr8:18110424,NAT1,intronic
cg04151683,chr9:28708459,LINGO2,intronic
cg04154812,chr17:44263208,CALCOCO2,upstream
cg04155026,chr16:66398770,TSNAXIP1,UTR5
cg04155793,chr16:88280348,CDK10,upstream
cg04156850,chr17:70914167,GRB2;MIR3678,upstream;downstream
cg04164824,chr19:56320008,SIGLEC9,UTR5
cg04166304,chr14:44792367,MIS18BP1,upstream
cg04167054,chr3:132096596,ATP2C1,intronic
cg04167867,chr3:110319820,MORC1,upstream
cg04169469,chr2:10505885,ODC1,UTR5
cg04171565,chr13:72200131,BORA,UTR5
cg04172043,chr11:65187444,RELA,upstream
cg04172348,chr3:12021004,SYN2,UTR5
cg04176254,chr16:66074930,AGRP,UTR5
cg04177705,chr3:88281964,C3orf38,exonic
cg04180460,chr3:41215966,CTNNB1,UTR5
cg04180868,chr10:25281468,PRTFDC1,exonic
cg04180953,chr18:26997072,DSC1,upstream
cg04182865,chr5:141326615,RNF14,UTR5
cg04183425,chr6:119262978,MCM9,intronic
cg04183933,chr2:198072113,HSPD1,intronic
cg04184278,chr12:21649026,GYS2,UTR5
cg04185037,chr6:159159152,EZR,UTR5
cg04185861,chr1:152644433,IL6R,UTR5
cg04185893,chr1:96959893,PTBP2,UTR5
cg04187545,chr8:57149604,RPS20,UTR5
cg04189838,chr10:96513337,CYP2C19,intronic
cg04195127,chr16:82886220,WFDC1,exonic
cg04195527,chr2:118562759,INSIG2,intronic
cg04197051,chr1:158268063,PIGM,exonic
cg04197135,chr11:65526443,BANF1,UTR5
cg04197195,chr3:49178534,CCDC71,intronic
cg04198824,chr13:30089332,USPL1,upstream
cg04200192,chr3:185232108,HTR3D,intronic
cg04200765,chr15:71712585,NPTN,exonic
cg04201347,chr19:54778661,PRRG2,exonic
cg04201526,chr6:49941665,CRISP1,intronic
cg04206644,chr13:50924633,INTS6,exonic
cg04208151,chr1:112099812,DDX20,UTR5
cg04209631,chr11:93114165,TAF1D,UTR5
cg04211745,chr12:91063706,BTG1,UTR5
cg04211807,chrX:73440678,ZCCHC13,upstream
cg04211818,chr16:3601493,SLX4,intronic
cg04215480,chr19:42962039,ZNF573,UTR5
cg04216597,chr17:45994835,CACNA1G,intronic
cg04217178,chr13:47705123,ITM2B,upstream
cg04217218,chr9:14683888,ZDHHC21,upstream
cg04219321,chr17:50696658,HLF,upstream
cg04220579,chr7:882282,GET4,upstream
cg04222374,chrX:148430462,CXorf40A,UTR5
cg04223442,chr17:16058976,NCOR1,intronic
cg04223844,chr8:42248025,IKBKB,UTR5
cg04223956,chr1:196468237,NEK7,intronic
cg04224968,chr19:2047759,IZUMO4-MOB3A,upstream
cg04228042,chr12:14887794,ART4,upstream
cg04228553,chr3:15222822,CAPN7,UTR5
cg04228573,chr17:64922394,MAP2K6,upstream
cg04228628,chr8:9450867,TNKS,exonic
cg04229238,chr8:53790181,RB1CC1,upstream
cg04230060,chr9:113977813,MIR3134,ncRNA_intronic
cg04230869,chr8:103320305,RRM2B,UTR5
cg04232649,chr5:162797067,CCNG1,upstream
cg04233664,chr10:126838733,CTBP2,intronic
cg04235146,chr12:109202694,ATP2A2,upstream
cg04237003,chr11:61278578,DKFZP434K028,ncRNA_intronic
cg04237663,chr8:111056195,KCNV1,upstream
cg04238548,chrX:105932481,TBC1D8B,upstream
cg04240200,chr20:3399292,ATRN,upstream
cg04241572,chrX:53477938,MIR5684,ncRNA_intronic
cg04244987,chr3:48698642,NCKIPSD,upstream
cg04245402,chr19:702241,C19orf21,intronic
cg04249030,chr15:73017057,COX5A,intronic
cg04249586,chr4:111339395,ELOVL6,upstream
cg04251363,chr3:99934908,ST3GAL6,intronic
cg04251662,chr3:4510075,ITPR1,UTR5
cg04254119,chr12:4624508,AKAP3,UTR5
cg04254916,chr12:51200314,KRT5,exonic
cg04255048,chr3:47298872,KIF9,UTR5
cg04256470,chr1:10433052,APITD1-CORT-CORT,intronic
cg04259560,chr17:8643621,MFSD6L,upstream
cg04261665,chr12:112106962,DDX54,intronic
cg04262565,chr3:52066103,DUSP7,upstream
cg04263186,chr4:104859938,TACR3,exonic
cg04265576,chr7:27153897,HOXA6,ncRNA_UTR5
cg04267184,chr20:2971418,GNRH2,upstream
cg04268405,chr10:73393227,CHST3,upstream
cg04269351,chr14:67212286,VTI1B;RDH11,upstream;downstream
cg04270025,chr5:140559751,PCDHB11,exonic
cg04270274,chr16:57220489,CNOT1,intronic
cg04270788,chr1:89129552,GTF2B,intronic
cg04270799,chr12:56230326,KIF5A,exonic
cg04270835,chr11:22315764,SLC17A6,upstream
cg04272086,chr18:48121357,DCC,intronic
cg04273431,chr6:30631194,GNL1,intronic
cg04273556,chr9:35086672,PIGO,upstream
cg04274487,chr18:9698454,RAB31,intronic
cg04275881,chr1:158063058,SLAMF8,upstream
cg04275985,chr1:149247715,PRUNE,UTR5
cg04276232,chr4:70396611,UGT2B4,upstream
cg04278702,chr6:87704118,HTR1E,UTR5
cg04278905,chr17:37527341,HSPB9-KAT2A,upstream
cg04280119,chr7:99554450,TAF6,UTR5
cg04280397,chr22:36908084,PLA2G6,upstream
cg04280480,chr22:44925781,PPARA,intronic
cg04280758,chr11:95716133,MAML2,upstream
cg04281204,chr10:115602792,DCLRE1A,exonic
cg04281268,chr14:101676046,WDR20,exonic
cg04282422,chrX:49347250,PAGE1,UTR5
cg04282622,chr12:98565053,ANKS1B,intronic
cg04283377,chrX:47305292,ARAF,upstream
cg04283392,chr3:197850766,LRRC33,upstream
cg04283938,chr22:40703244,SEPT3,intronic
cg04284814,chr5:140996298,HDAC3(NM_003883:exon3:c.138+1G>G),splicing
cg04286043,chr6:36518478,PXT1,UTR5
cg04286933,chr22:37802689,APOBEC3G,upstream
cg04287191,chrX:152863416,RENBP,UTR5
cg04289385,chr6:36463803,ETV7,upstream
cg04291079,chr14:100364183,MEG3,ncRNA_intronic
cg04293726,chr5:143530496,KCTD16-YIPF5,upstream
cg04296434,chr20:48203403,TMEM189-TMEM189-UBE2V1,intronic
cg04297093,chr21:30786245,KRTAP19-3,upstream
cg04297329,chrX:72351445,NAP1L2,upstream
cg04298323,chr10:95362185,PDE6C,upstream
cg04300115,chr20:61670643,HELZ2,exonic
cg04301375,chr19:8794297,ZNF558,intronic
cg04301614,chr4:37262388,C4orf19,UTR5
cg04303269,chr11:95162792,CEP57-FAM76B,upstream
cg04303901,chr12:96410443,RMST,ncRNA_exonic
cg04304130,chr6:11219880,ERVFRD-1-SMIM13,intronic
cg04304927,chr4:103485577,SLC39A8,UTR5
cg04305134,chr10:74843380,ANXA7,intronic
cg04305913,chr9:138348733,GPSM1,exonic
cg04310489,chr1:110329269,AHCYL1,exonic
cg04310824,chr1:53165885,SCP2,intronic
cg04311606,chr19:12134886,ZNF136,UTR5
cg04311964,chr8:143830944,LYPD2,UTR5
cg04312209,chr5:35892887,IL7R,exonic
cg04313552,chr1:11909301,KIAA2013,upstream
cg04314463,chr19:55061857,PNKP,intronic
cg04315264,chr6:35544230,RPL10A,intronic
cg04315771,chr19:55125761,ATF5,intronic
cg04316754,chr20:33278525,MMP24,intronic
cg04316770,chr22:39097164,SGSM3,intronic
cg04317031,chr9:130839136,FAM73B,intronic
cg04317366,chr17:1535195,PRPF8,upstream
cg04317399,chr7:27136838,HOXA4,exonic
cg04317543,chr1:154351140,LMNA,UTR5
cg04317940,chr7:6015140,PMS2,intronic
cg04319097,chr18:5283279,ZBTB14,UTR5
cg04322134,chr9:34318884,KIF24,intronic
cg04322344,chr3:132704332,MRPL3,exonic
cg04322978,chr19:56561213,ETFB,intronic
cg04323187,chr1:44229746,CCDC24;B4GALT2,upstream;downstream
cg04323365,chrX:70359818,GJB1,UTR5
cg04324308,chr2:227736985,COL4A4,UTR5
cg04326040,chr17:564269,VPS53,intronic
cg04329069,chr22:28114237,AP1B1,intronic
cg04329382,chr22:44859555,MIRLET7BHG,upstream
cg04329454,chr6:33669077,LINC00336,ncRNA_exonic
cg04330084,chr7:122962607,IQUB,upstream
cg04330449,chr5:134899065,NEUROG1,exonic
cg04333463,chr8:62789241,ASPH,intronic
cg04335339,chr10:116843108,ATRNL1,upstream
cg04336379,chr7:5078195,RBAK-LOC389458,intronic
cg04336572,chrX:119380030,ATP1B4,UTR5
cg04337944,chr22:44277967,FBLN1,intronic
cg04338788,chr3:52453914,SEMA3G,intronic
cg04339860,chr16:68353576,WWP2,upstream
cg04340502,chr6:52883168,GSTA3,upstream
cg04341084,chr8:81246226,TPD52,exonic
cg04341806,chr13:45655396,LCP1,upstream
cg04344347,chr2:3502410,ADI1,upstream
cg04344997,chrX:153260323,EMD,upstream
cg04345475,chr11:6458167,ARFIP2,exonic
cg04345908,chr6:32839305,HLA-DQB2,UTR5
cg04347447,chr3:50516471,CACNA2D2,upstream
cg04348872,chr2:24995200,ADCY3,exonic
cg04349311,chr1:52293790,TXNDC12,UTR5
cg04350610,chr10:93673425,BTAF1,upstream
cg04350646,chr7:42938695,MRPL32,intronic
cg04351979,chr19:7896281,CTXN1,exonic
cg04353769,chr11:59708133,MS4A6A,intronic
cg04355435,chr1:43508877,TMEM125,intronic
cg04356968,chr1:154478629,BGLAP,UTR5
cg04359302,chr3:180806553,NDUFB5,intronic
cg04361527,chr1:153176460,PMVK,upstream
cg04362655,chr14:95071108,GLRX5,UTR5
cg04365980,chr16:76614237,CLEC3A,intronic
cg04366367,chr17:77601830,RFNG,exonic
cg04367351,chr2:160626921,PLA2R1,intronic
cg04368716,chr14:103098067,BAG5,exonic
cg04368877,chr16:30844711,FBXL19,exonic
cg04368919,chrX:67964856,EFNB1,upstream
cg04369341,chr20:41978436,TOX2,intronic
cg04371779,chr14:75687954,GPATCH2L,upstream
cg04375683,chr19:57384243,PPP2R1A,upstream
cg04376312,chr3:125085175,MYLK,intronic
cg04376617,chr18:41939358,HAUS1,intronic
cg04377282,chr10:71871423,NODAL,exonic
cg04378886,chr19:54723207,RCN3,intronic
cg04380513,chr5:100266882,ST8SIA4,UTR5
cg04380669,chr17:46585691,NME1-NME1-NME2,upstream
cg04382920,chr4:128870976,SLC25A31,upstream
cg04383012,chr2:231629936,PSMD1,UTR5
cg04383274,chr21:33785581,DNAJC28,UTR5
cg04384208,chr1:159786020,FCGR3A,intronic
cg04384398,chr22:40316279,PMM1,upstream
cg04386405,chr19:57833206,ZNF83,intronic
cg04387658,chr3:123257770,CD86,intronic
cg04388983,chr11:72607492,P2RY2,intronic
cg04389838,chr3:44745855,ZNF501,upstream
cg04391540,chr19:52739941,ZNF541,exonic
cg04391736,chr16:67931175,NIP7,UTR5
cg04393897,chr1:169721142,PRRC2C,upstream
cg04394101,chrX:37524566,CYBB,intronic
cg04394102,chr22:22651863,DDT,intronic
cg04394967,chr14:67259210,RDH12,intronic
cg04396791,chr11:70185828,SHANK2,intronic
cg04397441,chrX:70669748,OGT,UTR5
cg04398275,chr12:122400770,SBNO1,intronic
cg04398282,chr4:68106851,STAP1,upstream
cg04398978,chr17:75428659,CBX4,upstream
cg04400030,chr15:62175039,SNX1,upstream
cg04401436,chr5:55043675,SLC38A9,intronic
cg04402021,chr19:1045921,POLR2E,intronic
cg04402875,chr10:42892801,RET,intronic
cg04404982,chr16:30390788,ITGAL,upstream
cg04405541,chr20:31334066,BPIFB1,upstream
cg04409427,chr21:34657893,KCNE2,upstream
cg04409945,chr17:34162155,PSMB3,upstream
cg04410834,chr11:118525055,ABCG4,UTR5
cg04410862,chr12:75983222,E2F7,intronic
cg04411625,chr14:105024507,CRIP1,intronic
cg04413148,chr16:66523368,CTRL,upstream
cg04413397,chr1:9925646,LZIC-NMNAT1,upstream
cg04413986,chr12:55405640,NACA,upstream
cg04415689,chr2:241776923,ANO7,intronic
cg04416752,chr9:129718848,ST6GALNAC4,intronic
cg04418492,chr8:65873881,CYP7B1,UTR5
cg04418752,chr4:56996717,PAICS,UTR5
cg04418771,chr4:84174853,COPS4,upstream
cg04419707,chr22:38046169,RPL3,upstream
cg04420907,chr17:9420940,WDR16,intronic
cg04422896,chr12:119938652,C12orf43,exonic
cg04424621,chr6:27209920,HIST1H2AG,downstream
cg04425624,chr6:31651544,TNF,exonic
cg04428453,chr16:20328153,ACSM5,upstream
cg04428853,chr3:52906572,TMEM110-TMEM110-MUSTN1,UTR5
cg04429140,chr17:38385953,PTGES3L-PTGES3L-AARSD1,UTR5
cg04430204,chr2:219246060,STK36,intronic
cg04431054,chr5:126880923,PRRC1,upstream
cg04431133,chr14:49158348,MGAT2,exonic
cg04431776,chrX:49113639,GAGE2A-GAGE2C-GAGE2D-GAGE2E-GAGE8,intronic
cg04432009,chr19:13074688,LYL1,UTR5
cg04433306,chr7:129379966,UBE2H,UTR5
cg04434339,chr2:106869979,ST6GAL2,UTR5
cg04435377,chr22:22074094,ZDHHC8P1,ncRNA_exonic
cg04435420,chr5:155686587,SGCD,UTR5
cg04436474,chr3:49952689,RBM6,intronic
cg04437590,chr7:122985266,NDUFA5,upstream
cg04438497,chr11:68275828,MTL5,upstream
cg04439215,chr13:44666901,GTF2F2-KCTD4,intronic
cg04443324,chr5:150928499,FAT2,exonic
cg04444006,chr11:47155333,ARFGAP2;PACSIN3,upstream;downstream
cg04444771,chr10:44793718,C10orf10-RASSF4,intronic
cg04446579,chr1:171905694,ANKRD45,upstream
cg04447123,chr8:22913617,RHOBTB2,intronic
cg04447890,chr1:68470576,WLS,UTR5
cg04448487,chr20:42309191,GDAP1L1,UTR5
cg04450876,chr12:53153212,GTSF1,intronic
cg04451770,chr10:97505362,LOC728558,ncRNA_exonic
cg04451988,chr10:15452712,FAM171A1,intronic
cg04452095,chr17:72827463,SEPT9,UTR5
cg04453065,chr1:85819249,CYR61,UTR5
cg04454050,chr6:41230059,TREML1,UTR5
cg04454259,chr21:36429260,CBR3,ncRNA_UTR5
cg04454391,chr16:23515319,NDUFAB1,upstream
cg04454951,chr7:49783577,VWC2,upstream
cg04455064,chr16:28765390,TUFM,upstream
cg04455759,chr11:111461341,TIMM8B,exonic
cg04455999,chrX:119328866,TMEM255A,intronic
cg04456238,chr11:32406680,WT1,exonic
cg04457051,chr4:141397919,SCOC,UTR5
cg04457481,chr20:56860230,GNAS,intronic
cg04457794,chr1:204484277,CTSE,intronic
cg04457979,chr11:2847223,KCNQ1DN,upstream
cg04458139,chr8:92151663,OTUD6B,UTR5
cg04459030,chr20:35318563,GHRH,intronic
cg04460372,chr9:129700996,ST6GALNAC6,intronic
cg04461705,chr2:24200371,FAM228B,intronic
cg04461802,chr6:142665126,GPR126,UTR5
cg04462209,chr1:201163116,KLHL12,upstream
cg04463638,chr22:17892712,CLDN5,UTR5
cg04464446,chr11:68209421,GAL,intronic
cg04464465,chr12:122321728,CDK2AP1,intronic
cg04464559,chr6:107887334,PDSS2,UTR5
cg04466253,chr10:27569587,ACBD5,UTR5
cg04466273,chr12:63131823,TBK1,upstream
cg04466870,chr10:120915170,SFXN4,UTR5
cg04467034,chr13:110365141,ANKRD10,exonic
cg04469303,chr21:42172500,PRDM15,exonic
cg04469686,chr1:161026823,HSD17B7,upstream
cg04471507,chr1:26105963,MIR3917-STMN1,upstream
cg04473030,chr10:131244772,MGMT,intronic
cg04473302,chr7:107088453,SLC26A4,ncRNA_UTR5
cg04474832,chr3:51983527,ABHD14B,UTR5
cg04478795,chr7:128615356,SMO,upstream
cg04480914,chr11:64448774,PPP2R5B,UTR5
cg04481779,chr6:137407818,IL20RA,UTR5
cg04482110,chr17:38719647,TMEM106A,intronic
cg04483623,chr22:28279575,THOC5,UTR5
cg04484789,chr17:36181850,KRT26,exonic
cg04485075,chr1:884450,NOC2L,intronic
cg04485603,chr4:56071167,CLOCK,intronic
cg04486568,chr21:39100301,ETS2,intronic
cg04488521,chr5:178420322,ZNF354C,intronic
cg04488527,chrX:21585788,KLHL34,exonic
cg04488758,chr12:94469497,USP44,upstream
cg04490516,chr16:2195170,MLST8,upstream
cg04490714,chr16:54248065,SLC6A2,UTR5
cg04491089,chr16:82708801,MBTPS1,upstream
cg04491443,chr16:20323467,PDILT,UTR5
cg04493740,chrX:129301880,SLC25A14,UTR5
cg04495969,chr2:47985509,FBXO11,intronic
cg04496615,chr2:68333124,PPP3R1,UTR5
cg04497885,chr19:47438848,GSK3A,upstream
cg04498032,chr1:153509450,CLK2,intronic
cg04498511,chr1:202035064,ZBED6,exonic
cg04498679,chr6:32003577,C2,intronic
cg04498739,chr7:95064244,PDK4,upstream
cg04499325,chr7:37926842,EPDR1,UTR5
cg04499381,chrX:128741352,SASH3,upstream
cg04502814,chr5:42847709,SEPP1,UTR5
cg04504095,chr6:1555687,FOXC1,exonic
cg04505023,chr1:151222810,SPRR1A,upstream
cg04506546,chr20:44426238,SLC35C2,intronic
cg04506628,chr6:34833337,SNRPC,intronic
cg04507972,chrX:40480033,MED14,upstream
cg04508286,chr7:35806935,SEPT7,upstream
cg04508649,chr1:11171633,MTOR,intronic
cg04510262,chr18:12874175,PTPN2,UTR5
cg04511195,chr19:3474009,FZR1,exonic
cg04511534,chr17:4410120,GGT6,intronic
cg04513422,chr13:110320315,LINC00346,ncRNA_exonic
cg04513669,chr1:86942550,SH3GLB1,upstream
cg04513728,chr6:30692959,PPP1R10,intronic
cg04514469,chr14:95012419,SYNE3,upstream
cg04514981,chr18:31331495,INO80C,intronic
cg04515001,chr6:24466215,DCDC2;KAAG1,UTR5;UTR3
cg04515567,chr8:145672376,FOXH1,UTR5
cg04515986,chrX:30999613,FTHL17,exonic
cg04517429,chr4:155633068,DCHS2,upstream
cg04518106,chr17:8227244,RPL26,UTR5
cg04518155,chr4:170915869,C4orf27,upstream
cg04518808,chr19:59076634,PRKCG,upstream
cg04520084,chr6:100123078,CCNC,intronic
cg04520391,chr12:11399184,PRB1,intronic
cg04523589,chr3:48240150,CAMP,exonic
cg04525496,chr5:82803282,VCAN,UTR5
cg04525773,chr7:87343976,DBF4,UTR5
cg04527363,chr3:6877337,GRM7,upstream
